1120.0,3798,41
1280.0,4301,49
1060.0,3597,38
1080.0,3707,39
1480.0,5097,59
820.0,2797,26
1440.0,5104,57
1120.0,3798,41
1080.0,3701,39
840.0,2702,27
740.0,2302,22
1080.0,3800,39
940.0,2802,32
1760.0,6300,73
1080.0,3698,39
1320.0,4799,51
1060.0,3598,38
1580.0,5595,64
1020.0,3501,36
960.0,3298,33
900.0,3101,30
1480.0,5299,59
1500.0,5395,60
1460.0,5296,58
740.0,2302,22
1160.0,3798,43
740.0,2299,22
720.0,2195,21
980.0,3499,34
740.0,1992,22
740.0,1996,22
1640.0,5797,67
740.0,1991,22
1200.0,4196,45
600.0,1798,15
600.0,1702,15
640.0,1895,17
600.0,1698,15
640.0,1999,17
780.0,2504,24
1300.0,4398,50
1160.0,3801,43
820.0,2600,26
1460.0,5198,58
1540.0,5494,62
