25.7692307692,18,21
25.7692307692,17,21
31.4102564103,21,32
29.8717948718,22,29
26.2820512821,19,22
23.2051282051,16,16
35.0,24,39
30.3846153846,23,30
27.8205128205,21,25
35.0,25,39
28.8461538462,21,27
52.9487179487,41,74
26.7948717949,19,23
31.9230769231,22,33
26.2820512821,17,22
43.7179487179,33,56
37.0512820513,28,43
32.9487179487,23,35
25.7692307692,17,21
42.6923076923,31,54
26.2820512821,19,22
36.5384615385,26,42
29.358974359,21,28
23.7179487179,15,17
28.3333333333,21,26
40.1282051282,29,49
24.7435897436,18,19
33.4615384615,25,36
35.5128205128,25,40
31.9230769231,24,33
35.0,24,39
40.641025641,32,50
33.9743589744,24,37
36.0256410256,27,41
26.2820512821,19,22
46.2820512821,36,61
41.6666666667,30,52
22.6923076923,16,15
34.4871794872,24,38
37.0512820513,28,43
25.7692307692,19,21
45.2564102564,34,59
25.2564102564,16,20
24.7435897436,18,19
43.2051282051,34,55
43.2051282051,34,55
23.2051282051,17,16
28.8461538462,21,27
45.2564102564,34,59
23.7179487179,17,17
52.4358974359,41,73
37.5641025641,29,44
34.4871794872,24,38
36.5384615385,28,42
34.4871794872,24,38
31.4102564103,21,32
44.2307692308,35,57
33.9743589744,24,37
36.5384615385,26,42
32.4358974359,24,34
31.9230769231,22,33
33.9743589744,26,37
31.4102564103,24,32
23.2051282051,16,16
32.4358974359,23,34
28.3333333333,21,26
32.4358974359,23,34
33.4615384615,24,36
25.2564102564,16,20
25.2564102564,16,20
24.2307692308,18,18
