60.641025641,50,89
74.4871794872,61,116
83.7179487179,71,134
172.435897436,150,307
60.641025641,49,89
82.6923076923,69,132
87.8205128205,74,142
55.5128205128,46,79
180.641025641,157,323
91.4102564103,76,149
105.256410256,90,176
184.230769231,161,330
100.641025641,85,167
62.1794871795,53,92
102.179487179,90,170
102.692307692,87,171
101.153846154,89,168
76.5384615385,66,120
100.128205128,85,166
82.1794871795,68,131
71.9230769231,60,111
121.666666667,107,208
81.1538461538,71,129
92.4358974359,78,151
98.5897435897,83,163
103.205128205,91,172
69.8717948718,60,107
99.1025641026,84,164
92.9487179487,79,152
104.743589744,89,175
49.8717948718,42,68
60.1282051282,51,88
60.1282051282,49,88
88.8461538462,77,144
96.5384615385,81,159
101.666666667,86,169
131.41025641,117,227
103.717948718,91,173
105.769230769,90,177
90.3846153846,76,147
122.179487179,107,209
105.769230769,90,177
149.871794872,133,263
58.5897435897,47,85
100.641025641,86,167
96.5384615385,81,159
102.692307692,90,171
93.4615384615,82,153
96.0256410256,81,158
89.358974359,78,145
79.6153846154,66,126
139.102564103,124,242
67.8205128205,55,103
78.0769230769,68,123
68.3333333333,56,104
79.1025641026,69,125
76.5384615385,64,120
127.820512821,111,220
99.6153846154,84,165
73.4615384615,64,114
86.7948717949,73,140
64.7435897436,53,97
76.5384615385,63,120
76.5384615385,64,120
105.769230769,91,177
82.6923076923,69,132
91.4102564103,80,149
111.923076923,96,189
76.5384615385,63,120
96.0256410256,84,158
68.8461538462,57,105
64.2307692308,54,96
89.358974359,75,145
157.564102564,136,278
68.3333333333,59,104
72.9487179487,63,113
55.0,46,78
92.4358974359,79,151
70.8974358974,61,109
73.9743589744,63,115
