42.2,43,49
35.0,35,40
27.8,29,31
42.2,46,49
28.6,32,32
36.6,36,42
54.2,56,64
10.2,14,9
49.4,51,58
55.8,57,66
32.6,36,37
49.4,52,58
35.8,38,41
55.0,57,65
43.0,46,50
53.4,57,63
27.8,32,31
24.6,27,27
19.0,23,20
34.2,36,39
43.0,48,50
31.0,33,35
36.6,38,42
35.8,37,41
23.8,24,26
15.0,20,15
24.6,27,27
16.6,17,17
22.2,24,24
26.2,28,29
35.8,40,41
31.8,35,36
18.2,22,19
14.2,16,14
26.2,29,29
21.4,21,23
41.4,45,48
24.6,28,27
19.0,22,20
27.0,29,30
39.8,43,46
17.4,20,18
14.2,17,14
11.8,15,11
29.4,32,33
41.4,45,48
17.4,21,18
34.2,37,39
35.8,38,41
23.8,28,26
48.6,51,57
43.8,47,51
52.6,55,62
29.4,30,33
26.2,29,29
38.2,43,44
51.0,53,60
53.4,57,63
23.0,26,25
47.8,49,56
43.8,44,51
23.0,26,25
23.0,25,25
47.0,47,55
47.0,49,55
22.2,25,24
51.8,52,61
20.6,24,22
47.8,48,56
35.8,37,41
19.0,22,20
22.2,26,24
52.6,55,62
15.0,19,15
23.0,27,25
17.4,20,18
21.4,25,23
45.4,49,53
40.6,47,47
24.6,28,27
34.2,37,39
34.2,37,39
42.2,47,49
24.6,28,27
24.6,30,27
39.0,42,45
31.0,33,35
31.0,34,35
29.4,33,33
43.0,45,50
51.0,54,60
31.8,35,36
21.4,25,23
40.6,44,47
40.6,44,47
21.4,24,23
29.4,34,33
19.8,23,21
8.6,11,7
43.8,43,51
39.8,42,46
11.0,14,10
41.4,43,48
33.4,37,38
19.8,21,21
15.8,18,16
33.4,35,38
17.4,21,18
23.8,28,26
33.4,36,38
35.8,39,41
42.2,46,49
12.6,15,12
38.2,42,44
39.0,40,45
42.2,43,49
32.6,35,37
26.2,28,29
18.2,19,19
35.8,39,41
28.6,32,32
51.0,53,60
30.2,35,34
27.8,29,31
17.4,19,18
39.0,40,45
27.0,27,30
14.2,17,14
49.4,50,58
29.4,32,33
36.6,37,42
55.0,58,65
15.8,20,16
34.2,35,39
47.0,51,55
16.6,20,17
19.8,23,21
31.0,35,35
11.8,15,11
16.6,19,17
27.8,29,31
18.2,19,19
24.6,29,27
45.4,50,53
20.6,24,22
22.2,25,24
17.4,20,18
33.4,33,38
15.0,19,15
9.4,13,8
15.8,20,16
9.4,13,8
27.8,31,31
26.2,30,29
27.0,28,30
27.0,29,30
25.4,27,28
41.4,44,48
35.8,39,41
15.0,15,15
37.4,39,43
29.4,33,33
53.4,56,63
23.0,25,25
32.6,37,37
