1300.0,1842,50
3660.0,4243,168
1840.0,2844,77
2820.0,4542,126
860.0,1345,28
2480.0,3141,109
3400.0,3941,155
2040.0,2445,87
860.0,1340,28
1800.0,2242,75
6120.0,6440,291
3300.0,3840,150
2260.0,5044,98
4060.0,4541,188
1760.0,3536,73
1900.0,2330,80
1860.0,2240,78
1860.0,5137,78
3940.0,4437,182
1200.0,1636,45
2280.0,5637,99
2300.0,2841,100
2380.0,2841,104
3360.0,4539,153
1220.0,1737,46
2600.0,5641,115
1480.0,3141,59
4280.0,4641,199
840.0,2236,27
1780.0,2139,74
2940.0,3237,132
5680.0,6042,269
2500.0,3537,110
4240.0,4638,197
3640.0,4137,167
4200.0,4735,195
3120.0,3540,141
1600.0,2039,65
2900.0,3444,130
6020.0,6339,286
2380.0,3244,104
3740.0,4141,172
4280.0,4740,199
3200.0,3640,145
1680.0,2145,69
6360.0,6640,303
2580.0,3140,114
2800.0,3240,125
1100.0,2341,40
1480.0,1943,59
1240.0,1640,47
660.0,1045,18
1480.0,1844,59
3960.0,4340,183
1360.0,1644,53
1340.0,1744,52
1580.0,2340,64
3020.0,3540,136
2760.0,3139,123
1800.0,3941,75
1040.0,3440,37
1560.0,2138,63
3560.0,3939,163
2280.0,2740,99
3660.0,3941,168
5360.0,5741,253
3560.0,3942,163
1780.0,2142,74
1200.0,2843,45
3040.0,4240,137
3000.0,3443,135
1080.0,1645,39
2020.0,2541,86
4020.0,4339,186
2300.0,2743,100
2720.0,3143,121
4920.0,5445,231
2900.0,3344,130
2620.0,3142,116
2580.0,3144,114
2660.0,3044,118
2800.0,3344,125
2600.0,4445,115
2540.0,2839,112
920.0,2041,31
3280.0,3644,149
1700.0,3744,70
3580.0,3945,164
2300.0,2740,100
2640.0,5040,117
3360.0,4644,153
860.0,1240,28
2540.0,2941,112
5300.0,5741,250
3540.0,4245,162
3000.0,3440,135
2900.0,5239,130
4280.0,4540,199
1900.0,2540,80
4520.0,4840,211
2340.0,2736,102
3760.0,4342,173
860.0,2537,28
1760.0,2441,73
1960.0,2436,83
6120.0,6545,291
2140.0,4639,92
4400.0,4840,205
880.0,2441,29
2580.0,3136,114
1040.0,1537,37
5040.0,5537,237
2560.0,2937,113
900.0,2342,30
3220.0,3641,146
1700.0,4740,70
2260.0,3636,98
4280.0,4644,199
900.0,2137,30
1500.0,2541,60
2700.0,3037,120
2700.0,5443,120
1700.0,2143,70
1460.0,1843,58
2200.0,2640,95
1040.0,1441,37
5140.0,5540,242
3740.0,4143,172
6020.0,6439,286
880.0,1943,29
2300.0,2844,100
1460.0,2443,58
4040.0,4540,187
3760.0,4841,173
3960.0,4441,183
1900.0,4641,80
1940.0,2339,82
3440.0,3843,157
1520.0,3641,61
2920.0,3642,131
2020.0,4639,86
980.0,2943,34
2920.0,4140,131
1560.0,3242,63
2720.0,3240,121
1780.0,2340,74
780.0,1144,24
2980.0,3339,134
2520.0,3239,111
1480.0,3439,59
1120.0,2444,41
2080.0,4340,89
3500.0,4345,160
1600.0,2344,65
3460.0,3944,158
1580.0,3344,64
1200.0,2241,45
620.0,1042,16
1100.0,1440,40
720.0,1341,21
2200.0,4240,95
3120.0,3643,141
820.0,2040,26
1360.0,1741,53
3100.0,3440,140
3560.0,3942,163
1280.0,1645,49
860.0,1341,28
2980.0,3343,134
2020.0,3440,86
4200.0,4640,195
2320.0,2644,101
1280.0,2091,49
880.0,1343,29
1580.0,2145,64
4460.0,4844,208
2640.0,3144,117
1420.0,1739,56
940.0,1342,32
1880.0,2745,79
4860.0,5239,228
1700.0,3541,70
1640.0,3842,67
1140.0,1540,42
6240.0,6645,297
2480.0,2942,109
1560.0,2043,63
1580.0,4545,64
1220.0,1640,46
1080.0,1540,39
920.0,1443,31
2600.0,2942,115
1600.0,2141,65
1740.0,4143,72
2200.0,2640,95
1180.0,1745,44
3120.0,3541,141
1460.0,1838,58
2680.0,3243,119
2760.0,3144,123
2120.0,3941,91
1300.0,1839,50
1420.0,1944,56
4460.0,4941,208
1520.0,1943,61
2940.0,3340,132
2260.0,4243,98
1520.0,2045,61
2160.0,2739,93
3620.0,4044,166
980.0,1845,34
1880.0,2341,79
2460.0,2743,108
1880.0,3139,79
2720.0,5245,121
2480.0,2944,109
3000.0,3546,135
3460.0,3841,158
1740.0,2139,72
2500.0,3441,110
1960.0,2841,83
3760.0,4045,173
3120.0,3541,141
3340.0,3843,152
1760.0,2140,73
1140.0,1843,42
4760.0,5145,223
2340.0,2640,102
3020.0,3440,136
2680.0,3145,119
1180.0,1642,44
1540.0,4940,62
5400.0,5944,255
3380.0,3738,154
2760.0,3244,123
1860.0,3142,78
3480.0,3941,159
1960.0,2346,83
3520.0,5744,161
6680.0,7040,319
2920.0,3443,131
1160.0,3440,43
5300.0,5844,250
3480.0,5044,159
6620.0,7041,316
3200.0,3744,145
6440.0,6841,307
1520.0,2241,61
1840.0,3445,77
660.0,1440,18
1320.0,1744,51
1420.0,2841,56
2640.0,3045,117
1460.0,1841,58
1900.0,2839,80
3620.0,4045,166
1680.0,2042,69
2900.0,4941,130
2520.0,3042,111
1100.0,2339,40
2220.0,2640,96
3300.0,3842,150
2620.0,3041,116
2640.0,3040,117
1940.0,2345,82
3540.0,3941,162
1160.0,1944,43
2140.0,2545,92
2520.0,3240,111
3120.0,3544,141
2760.0,3143,123
620.0,1841,16
2660.0,3039,118
1760.0,2144,73
780.0,1240,24
3220.0,3640,146
1460.0,1940,58
1940.0,2439,82
980.0,1440,34
2480.0,3043,109
2820.0,3343,126
2200.0,2740,95
740.0,1240,22
1520.0,3040,61
1020.0,1545,36
2500.0,2840,110
1500.0,1841,60
2120.0,2639,91
3320.0,3741,151
2380.0,2741,104
5000.0,5440,235
940.0,2744,32
2440.0,2942,107
1460.0,1839,58
1860.0,2243,78
3280.0,3742,149
2480.0,2944,109
4860.0,5240,228
1060.0,2639,38
2340.0,2841,102
1420.0,1843,56
2420.0,2740,106
3240.0,3840,147
740.0,1444,22
2420.0,3844,106
2480.0,2938,109
2340.0,2741,102
1440.0,1842,57
2860.0,3243,128
1160.0,1543,43
1680.0,5539,69
1600.0,2442,65
3140.0,3640,142
