30.8,35,139
13.4,18,52
25.4,30,112
22.0,38,95
19.6,24,83
13.0,18,50
32.0,37,145
14.8,19,59
42.4,48,197
13.6,18,53
33.8,39,154
50.8,55,239
24.2,29,106
11.0,21,40
29.4,34,132
10.0,31,35
26.2,31,116
34.2,40,156
8.0,13,25
10.6,23,38
56.0,61,265
11.2,17,41
28.4,34,127
38.4,44,177
34.2,39,156
24.0,30,105
27.6,33,123
32.2,37,146
36.2,41,166
15.8,40,64
6.2,18,16
34.4,39,157
18.0,23,75
40.6,45,188
29.4,35,132
32.2,37,146
37.0,42,170
13.8,25,54
34.6,39,158
38.4,44,177
12.2,20,46
36.6,41,168
20.6,25,88
29.8,36,134
12.0,16,45
20.6,36,88
17.2,22,71
26.6,32,118
33.0,38,150
15.0,20,60
15.0,31,60
23.4,29,102
32.4,37,147
19.4,24,82
27.2,32,121
34.2,38,156
15.2,19,61
16.2,20,66
50.0,54,235
16.4,21,67
6.8,18,19
23.6,28,103
35.2,40,161
15.4,22,62
24.8,30,109
17.0,24,70
27.4,32,122
37.0,42,170
16.0,21,65
15.6,25,63
50.0,55,235
27.2,46,121
26.6,32,118
6.8,16,19
13.0,35,50
36.2,42,166
29.8,35,134
15.8,27,64
14.6,20,58
32.2,38,146
55.2,59,261
35.4,40,162
16.6,21,68
18.6,25,78
16.4,21,67
15.2,35,61
36.6,41,168
9.8,31,34
33.4,39,152
16.0,22,65
23.4,28,102
57.0,63,270
26.6,35,118
10.4,29,37
19.4,25,82
28.0,33,125
24.4,30,107
23.2,28,101
25.6,35,113
11.4,25,42
20.8,42,89
48.4,52,227
27.6,32,123
33.8,55,154
11.6,16,43
18.6,36,78
38.2,43,176
18.0,51,75
26.0,30,115
21.4,40,92
9.2,30,31
37.8,43,174
38.4,54,177
16.6,21,68
33.8,39,154
57.8,63,274
8.0,14,25
7.2,19,21
13.4,18,52
21.2,31,91
23.4,29,102
7.8,24,24
24.4,28,107
23.8,35,104
38.0,43,175
11.8,18,44
15.8,32,64
34.0,38,155
19.2,25,81
7.6,25,23
7.0,14,20
31.8,45,144
67.8,73,324
17.6,22,73
21.4,26,92
32.8,38,149
20.0,25,85
15.0,20,60
10.4,29,37
28.2,46,126
68.8,74,329
16.4,22,67
20.2,24,86
26.0,30,115
15.8,22,64
33.0,37,150
8.4,19,27
22.8,28,99
35.2,40,161
28.2,33,126
44.2,48,206
29.0,33,130
19.8,25,84
13.4,19,52
8.6,16,28
38.0,43,175
20.8,43,89
35.4,41,162
19.2,23,81
54.4,60,257
11.4,28,42
22.0,27,95
42.0,47,195
38.0,43,175
13.6,18,53
22.8,28,99
7.6,14,23
19.2,25,81
17.8,23,74
20.8,26,89
38.0,44,175
13.0,19,50
23.0,28,100
36.4,42,167
10.2,31,36
41.0,46,190
23.8,29,104
8.0,14,25
15.6,20,63
19.8,29,84
38.2,44,176
34.8,39,159
9.2,15,31
31.4,36,142
15.4,20,62
22.4,43,97
18.6,33,78
12.4,35,47
15.4,20,62
44.2,48,206
7.4,12,22
32.0,38,145
18.6,23,78
38.0,57,175
25.6,31,113
27.2,33,121
12.6,18,48
29.2,33,131
36.4,41,167
18.0,24,75
11.2,36,41
25.0,30,110
13.4,18,52
29.2,34,131
13.4,24,52
35.8,41,164
16.0,21,65
34.8,39,159
16.2,28,66
27.6,34,123
19.6,25,83
29.8,39,134
28.8,51,129
9.0,22,30
19.4,25,82
46.2,52,216
36.8,42,169
31.8,38,144
53.2,57,251
22.2,27,96
15.2,52,61
18.0,50,75
36.6,41,168
21.6,25,93
16.4,21,67
58.2,63,276
34.6,49,158
16.4,38,67
