78.0,80,26
132.0,139,44
171.0,175,57
153.0,157,51
123.0,124,41
105.0,121,35
129.0,136,43
123.0,123,41
135.0,146,45
162.0,168,54
186.0,190,62
78.0,86,26
114.0,116,38
186.0,189,62
66.0,76,22
39.0,39,13
129.0,133,43
147.0,144,49
159.0,162,53
198.0,200,66
48.0,49,16
117.0,122,39
132.0,138,44
105.0,108,35
111.0,113,37
90.0,95,30
114.0,118,38
90.0,93,30
117.0,120,39
117.0,121,39
177.0,186,59
114.0,118,38
180.0,194,60
186.0,190,62
105.0,110,35
132.0,133,44
177.0,185,59
150.0,152,50
96.0,102,32
87.0,93,29
87.0,89,29
66.0,75,22
72.0,75,24
63.0,67,21
138.0,145,46
108.0,106,36
93.0,99,31
93.0,99,31
